Allocation,Spread_num,STD_DEV,RRR_mean,RRR_std,Annual_RRR_mean,Annual_RRR_std,Arith_Mean,Arith_STD_DEV,Arith_Sharpe_with,Arith_Sharpe_without,Geom_Mean,Geom_STD_DEV,Geom_Sharpe_with,Geom_Sharpe_without
Folio 80/20,80,0.145408227670941,35.5662157429131,3.40009815845095,0.12625778662671,0.00357348070996931,0.113383020665862,0.010245498167334,0.109348495416625,10.6728334367638,0.103352044030877,0.0109320807181282,0.695981676869137,9.06030224071697
Folio 81/19,81,0.147003428659074,35.7894624618665,3.46534853679586,0.126488448085244,0.00362053188696152,0.114049628259609,0.0102551786531447,0.110015103010371,10.7277607471651,0.103791656643056,0.0109452944174495,0.691509770611027,9.08952872749837
Folio 82/18,82,0.148602423229444,36.0473866742617,3.46672878578977,0.126760256025641,0.0035991071731022,0.114716235853355,0.0102735426857705,0.110681710604118,10.7734706507249,0.104228045345902,0.0109656186890911,0.687094782844179,9.11247778847063
Folio 83/17,83,0.150205098978892,36.3053108866568,3.469687261478,0.127030013428176,0.00357959757322329,0.115382843447102,0.0103005438216701,0.111348318197865,10.8099455840004,0.104661199435753,0.010993031516113,0.682735645820328,9.12915701951131
Folio 84/16,84,0.151811347622242,36.4295777445006,3.52153463784585,0.127154057336626,0.0036293719769762,0.116049451040849,0.0103361143726889,0.112014925791611,10.837237452363,0.105091107847308,0.0110274990102898,0.678431300659667,9.13960809686245
Folio 85/15,85,0.153421064817817,36.7543931313818,3.5786755511921,0.127484986001784,0.00365947399968717,0.116716058634595,0.0103801662426876,0.112681533385358,10.8554651968833,0.105517759142305,0.0110689758236281,0.674180698381362,9.14390564676553
Folio 86/14,86,0.155034150001112,37.0122597031574,3.58645701960154,0.127749278815358,0.00364500550353847,0.117382666228342,0.0104325919945007,0.113348140979105,10.8648110688939,0.105941141497506,0.0111174056636829,0.669982800797613,9.14215564021398
Folio 87/13,87,0.156650506226224,37.2004633359594,3.62551526149842,0.127937764162896,0.00367018158937151,0.118049273822089,0.0104932661178001,0.114014748572852,10.8655157786806,0.106361242691953,0.0111727219022764,0.665836581283694,9.13449336516991
Folio 88/12,88,0.158270040014642,37.440758988449,3.63274105833309,0.128181393842623,0.00365479869035595,0.118715881415835,0.0105620464641843,0.114681356166598,10.8578727195985,0.106778050093421,0.0112348482656657,0.661741025435344,9.12108103870578
Folio 89/11,89,0.159892661211057,37.6733558795079,3.64132977008428,0.128415549339494,0.0036427662577492,0.119382489009582,0.0106387758131078,0.115347963760345,10.8422214911444,0.107191550644021,0.0113036995930779,0.657695131623824,9.10210512868775
